TIMEDATE8 0Current time and date (numeric)         S0001400                       000000000000000
TIMEDATEC 0Current time and date (character)       A0001200                       000000000000000
TIMEX     1Current time (RDMLX)                    M0000800                       000000000000000
TRIG_OPER 0Trigger Operation                       A0000600                       000000000000000
TRIG_RETC 0Trigger Return Code                     A0000200                       000000000000000
UF_ELD1   0Date as character 1                     A0005000                       000000000000000
UF_ELD2   0Date as character 2                     A0005000                       000000000000000
UF_ELD3   0Date as character 3                     A0005000                       000000000000000
UF_ELD4   0Date as character 4                     A0005000                       000000000000000
UF_ELD5   0Date as character 5                     A0005000                       000000000000000
UF_ELDATC 0Alphanumeric Date                       A0001000                       000000000000000
UF_ELDATN 0Numeric Date                            S0000800                       000000000000000
UF_ELHOUR 0Hour with edit code                     S0000200                       000000000000000
UF_VIS2   1Visual Identifier 2                     80005000                       000000000000010UF_VISID2u
UF_VISID1 0Visual Identifier 1                     A0003200                       000000000000000
UF_VISID2 0Visual Identifier 2                     A0005000                       000000000000000
UF_VISIDW 0Visual ID Work Field                    A0005000                       000000000000000
UF_VISU1  1Visual Identifier 1                     80003200                       000000000000010UF_VISID1u
USER      0Current AS/400 or S/38 user identity    A0001000                       000000000000000
VALFLD£AV 0Value of field to be validated (AlphanumA0025600                       000000000000000
VALFLD£DP 0No. of decimals of field to be validatedP0000700                       000000000000000
VALFLD£LN 0Length of field to be validated         P0000700                       000000000000000
VALFLD£NM 0Name of Field to be validated           A0001000                       000000000000000
VALFLD£NV 0Value of field to be validated (Numeric)P0003009                       000000000000000
VALFLD£RT 0Return code for validated field         A0000100                       000000000000000
VF_EL2K   1String 2000                             10200000                       000000000000000
VF_EL33GK 0VF_FP033 Generic Key cluster            A0025600                       000000000000000
VF_EL33SN 0VF_FP033 Screen Name                    A0025600                       000000000000000
VF_ELAJAX 0AJAX Transaction Flag                   A0000100                       000000000000000
VF_ELAPCP 1Application Caption                     80004000                       000000000000000
VF_ELAPID 0Application Id                          A0003200                       000000000000000
VF_ELAPSQ 0Application Seq                         P0000700                       000000000000000
VF_ELAUTH 0Authority                               A0002000                       000000000000000
VF_ELAVAL 0Alpha Persitent Property                A0013200                       000000000000000
VF_ELB1   0Block 1                                 A0006400                       000000000000000
VF_ELB2   0Block 2                                 A0012800                       000000000000000
VF_ELBIGS 0Search button                           A0002500                       000000000000000
VF_ELBLDD 0VL Framework Build Date                 A0002000                       000000000000000
VF_ELBLDN 0VL Framework Build Number               A0000600                       000000000000000
VF_ELBOCP 1Business Object Caption                 80004000                       000000000000000
VF_ELBOID 0Business Object ID                      A0003200                       000000000000000
VF_ELBOLN 1True Boolean                            Y0000100                       000000000000000
VF_ELBOOL 0Standard Boolean                        A0000500                       000000000000000
VF_ELBOSQ 0Business Object Seq                     P0000700                       000000000000000
VF_ELBOT  0Business Object Name/Type               A0003200                       000000000000000
VF_ELBREL 0Business Object relationship            A0003200                       000000000000000
VF_ELCA_1 1Caption                                 80004000                       000000000000010VF_ELCAPNU
VF_ELCA_2 1Caption                                 80020000                       000000000000010VF_ELCaplu
VF_ELCA_3 1Caption                                 80004000                       000000000000010VF_ELCAP1U
VF_ELCA_4 1Caption                                 80004000                       000000000000010VF_ELCAP2U
VF_ELCA_5 1Caption                                 80004000                       000000000000010VF_ELCAP3U
VF_ELCAP1 0Caption                                 A0004000                       000000000000000
VF_ELCAP2 0Caption                                 A0004000                       000000000000000
VF_ELCAP3 0Caption                                 A0004000                       000000000000000
VF_ELCAP4 0Caption                                 A0004000                       000000000000000
VF_ELCAP5 0Caption                                 A0004000                       000000000000000
VF_ELCAPL 0Long Caption                            A0020000                       000000000000000
VF_ELCAPN 0Caption                                 A0004000                       000000000000000
VF_ELCAPU 0Current Application Unique Number       A0000700                       000000000000000
VF_ELCBOU 0Current Busines Object Unique Number    A0000700                       000000000000000
VF_ELCCSI 0iSeries CCS Id to Use                   A0000500                       000000000000000
VF_ELCFUI 0Current Function Instance Unique Id     A0000700                       000000000000000
VF_ELCH15 0Char 15 field                           A0001500                       000000000000000
VF_ELCH28 0Char 28 field definition                A0002800                       000000000000000
VF_ELCH78 0char 78 field                           A0007800                       000000000000000
VF_ELCHAR 1Char 200                                H0020000                       000000000000000
VF_ELCHGF 0Session Change Flag                     S0000700                       000000000000000
VF_ELCHKB 0Check Box                               A0001000                       000000000000000
VF_ELCHR7 0Standard Alpha Overlay of VF_ELZON7     A0000700                       000000000000000
VF_ELCLS  0Standard Identifier                     A0002000                       000000000000000
VF_ELCLS1 0Class 1                                 A0002000                       000000000000000
VF_ELCLS2 0Class 2                                 A0002000                       000000000000000
VF_ELCLS3 0Class 3                                 A0002000                       000000000000000
VF_ELCLS4 0Class 4                                 A0002000                       000000000000000
VF_ELCMCP 1Command Caption                         80004000                       000000000000000
VF_ELCMD  0Command                                 A0004000                       000000000000000
VF_ELCMDD 0Default command                         A0004000                       000000000000000
VF_ELCMTC 0Commitment control (Y/N)                A0000100                       000000000000000
VF_ELCOBC 0Current Command (uUserObjectType)       A0003200                       000000000000000
VF_ELCOBI 0Current Object Instance Number          S0000700                       000000000000000
VF_ELCOBT 0Current Object Type (uUserObjectType)   A0003200                       000000000000000
VF_ELCOBU 0Current Object Unique Number            S0000700                       000000000000000
VF_ELCOLR 0CSS String                              A0010000                       000000000000000
VF_ELCONS 0Console web component                   A0000100                       000000000000000
VF_ELCPL1 0Long Caption 1                          A0007000                       000000000000000
VF_ELCPL2 0Long Caption 2                          A0007000                       000000000000000
VF_ELCPL3 0Long Caption 3                          A0007000                       000000000000000
VF_ELCPL4 0Long Caption 4                          A0007000                       000000000000000
VF_ELCPLN 0Long Caption                            A0007000                       000000000000000
VF_ELCRID 0Command Reference ID                    A0003200                       000000000000000
VF_ELCSES 0Cherry Session                          A0004000                       000000000000000
VF_ELCTID 0Control ID                              A0002000                       000000000000000
VF_ELCTLC 0NL control - column position            P0000300                       000000000000000
VF_ELCTLI 0NL Control index                        A0000400                       000000000000000
VF_ELCTLN 0Current (Name) Assigned                 A0025600                       000000000000000
VF_ELCTLR 0NL control- row position                S0000200                       000000000000000
VF_ELCTLT 0NL control type                         A0000200                       000000000000000
VF_ELDAT  1Date                                    E0001000                       000000000000000
VF_ELDAT1 1Date                                    E0001000                       000000000000000
VF_ELDAT2 1Date                                    E0001000                       000000000000000
VF_ELDAT3 1Date                                    E0001000                       000000000000000
VF_ELDAT4 1Date                                    E0001000                       000000000000000
VF_ELDAT5 1Date                                    E0001000                       000000000000000
VF_ELDBCS 0DBCS capable                            A0000100                       000000000000000
VF_ELDCON 0Developers Console web component        A0000100                       000000000000000
VF_ELDEC  0Decimals                                P0000100                       000000000000000
VF_ELDES  0Standard Object Description             A0004000                       000000000000000
VF_ELDEVS 1Status                                  80001000                       000000000000000
VF_ELDNAM 0Database name                           A0001000                       000000000000000
VF_ELDNOT 0Development Status Note                 A0025600                       000000000000000
VF_ELDPSW 0Database password                       A0003200                       000000000000000
VF_ELDSTS 0Developement Status Flags               A0001000                       000000000000000
VF_ELDTFM 0Column Date/Time format                 A0002500                       000000000000000
VF_ELDTS  0Date Time Storage                       A0001900                       000000000000000
VF_ELDTS1 0Date Time Storage                       A0001900                       000000000000000
VF_ELDTS2 0Date Time Storage                       A0001900                       000000000000000
VF_ELDTS3 0Date Time Storage                       A0001900                       000000000000000
VF_ELDTS4 0Date Time Storage                       A0001900                       000000000000000
VF_ELDTS5 0Date Time Storage                       A0001900                       000000000000000
VF_ELDTU  1Date Time (DUTC)                        Z0002600                       000000000000000
VF_ELDTU1 1DateTime (Display UTC)                  Z0002600                       000000000000000
VF_ELDTU2 1DateTime (Display UTC)                  Z0002600                       000000000000000
VF_ELDTU3 1DateTime (Display UTC)                  Z0002600                       000000000000000
VF_ELDTU4 1DateTime (Display UTC)                  Z0002600                       000000000000000
VF_ELDTU5 1DateTime (Display UTC)                  Z0002600                       000000000000000
VF_ELDTYP 0Database type                           A0001500                       000000000000000
VF_ELDUSR 0Database User                           A0003200                       000000000000000
VF_ELDUTC 0Date/Time UTC Conversion Required       A0000300                       000000000000000
VF_ELDVRL 0Divert Locks (Y/N)                      A0000100                       000000000000000
VF_ELECOD 0Instance list Edit code for NColumns    A0002000                       000000000000000
VF_ELEKEY 0Key                                     A0003200                       000000000000000
VF_ELENA2 0Enable 2                                A0001000                       000000000000000
VF_ELENAB 0Enable                                  A0000500                       000000000000000
VF_ELEVNT 0Current Event                           A0003200                       000000000000000
VF_ELFLAG 0True/False                              A0000500                       000000000000000
VF_ELFLD  0Field Name                              A0001000                       000000000000000
VF_ELFP09 0VF_FP009 object GUID                    A0003200                       000000000000000
VF_ELFP10 0VF_FP010 object GUID                    A0003200                       000000000000000
VF_ELFRID 0Applies to Framework                    A0003200                       000000000000000
VF_ELFUNC 0Function Name                           A0000700                       000000000000000
VF_ELFUNL 0Function Long Name                      A0025600                       000000000000000
VF_ELFUNO 0Function or Component Name              A0001000                       000000000000000
VF_ELGPCP 0Group Caption                           A0004000                       000000000000000
VF_ELGPID 0Group  ID                               A0003200                       000000000000000
VF_ELGPPR 0Group profile                           A0003200                       000000000000000
VF_ELHASH 0Hash number for Dest, Junc, Special     A0003000                       000000000000000
VF_ELHINT 0Hint                                    A0013200                       000000000000000
VF_ELIC05 0Overlay of VF_ELID05                    A0000500                       000000000000000
VF_ELICON 0Icon                                    A0002500                       000000000000000
VF_ELID05 05 Digit Signed Identifier               S0000500                       000000000000000
VF_ELIDN  0Internal Identifier                     A0003200                       000000000000000
VF_ELIDU  1Standard Unicode Identifier             80003200                       000000000000000
VF_ELINDX 1Standard Binary Index Field             I0000400                       000000000000000
VF_ELINST 0Property Instance Number                A0000700                       000000000000000
VF_ELIPV6 0IPV6 address                            A0004000                       000000000000000
VF_ELJCMD 0JSM Command                             A0025500                       000000000000000
VF_ELJMSG 0JSM Message                             A0025500                       000000000000000
VF_ELJSON 1JSON Field                              96553500                       000000000000000
VF_ELJSTS 0JSM Status                              A0002000                       000000000000000
VF_ELJUNC 0Nearest Junction                        A0020000                       000000000000000
VF_ELJVAL 0Javascript Save Value                   A0013200                       000000000000000
VF_ELKEY  0Is a key - True/False                   A0000500                       000000000000000
VF_ELKSEP 0Cherry Key Separator                    A0000300                       000000000000000
VF_ELKSEQ 0Function key sequence                   P0000200                       000000000000000
VF_ELLANG 0Language Code                           A0000400                       000000000000000
VF_ELLICT 0Line continuation number (multiline editP0000700                       000000000000000
VF_ELLINE 0Line number in multiline edit box       P0000700                       000000000000000
VF_ELLNGF 0HTML Pages imported as language:        A0000400                       000000000000000
VF_ELLNGT 0Convert HTML pages to language:         A0000400                       000000000000000
VF_ELLOG  0Web Component used in VFU0408           A0000100                       000000000000000
VF_ELLSAV 0Newlook override Last Saved             A0003000                       000000000000000
VF_ELLVAL 0Alpha Long Persistent Property          A0025600                       000000000000000
VF_ELMAXL 0Maximum Length                          P0000700                       000000000000000
VF_ELMBRI 0Lightweight Member ID                   A0003200                       000000000000000
VF_ELMCKC 0Web Component for mock up cmd handlers  A0000100                       000000000000000
VF_ELMCKF 0Web Component for mock up filters       A0000100                       000000000000000
VF_ELMETA 0Meta Tag                                A0013200                       000000000000000
VF_ELMOND 0Monitor description                     A0013200                       000000000000000
VF_ELMSG  0Message                                 A0013200                       000000000000000
VF_ELN155 0Numeric Value                           S0001505                       000000000000000
VF_ELN300 0Numeric Value                           S0003000                       000000000000000
VF_ELN301 0Numeric Value                           S0003001                       000000000000000
VF_ELN302 0Numeric Value                           S0003002                       000000000000000
VF_ELN303 0Numeric Value                           S0003003                       000000000000000
VF_ELN304 0Numeric Value                           S0003004                       000000000000000
VF_ELN305 0Numeric Value                           S0003005                       000000000000000
VF_ELN306 0Numeric Value                           S0003006                       000000000000000
VF_ELN307 0Numeric Value                           S0003007                       000000000000000
VF_ELN308 0Numeric Value                           S0003008                       000000000000000
VF_ELN309 0Numeric Value                           S0003009                       000000000000000
VF_ELNCHR 1NCHAR field                             80051200                       000000000000000
VF_ELNOT1 0Error note displayed by VFU0408         A0007800                       000000000000000
VF_ELNOT2 0Error note displayed by VFU0408         A0007800                       000000000000000
VF_ELNPSW 0Newlook Password                        A0003200                       000000000000000
VF_ELNUM  0Standard Number                         P0000700                       000000000000000
VF_ELNUM2 0Same as VL_ELNUM but show zero          P0000700                       000000000000000
VF_ELNUM3 0Same as VF_ELNUM but with no commas     P0000700                       000000000000000
VF_ELNUML 0Standard Long Numeric                   S0001505                       000000000000000
VF_ELNUMP 015 Digit Number - Signed Format         S0001500                       000000000000000
VF_ELNUMQ 0Maximum NUMERIC_STRING Number           S0002909                       000000000000000
VF_ELNUMS 0Standard short number                   P0000300                       000000000000000
VF_ELNUMX 0Maximum Number                          S0003009                       000000000000000
VF_ELNUSR 0Newlook User                            A0003200                       000000000000000
VF_ELNVAL 0Numeric Persistent Value                S0001505                       000000000000000
VF_ELNVL2 0Same as VF_ELNVAL but with edit 4       S0001505                       000000000000000
VF_ELOBJ  0LANSA Object Identifier                 A0001000                       000000000000000
VF_ELOBJI 0LANSA Object Id                         A0001000                       000000000000013VF_ELOBJIDENT
VF_ELOBJN 0LANSA Object Long Name                  A0025600                       000000000000012VF_ELOBJNAME
VF_ELOID1 0Object ID                               A0003200                       000000000000000
VF_ELOID2 0Object ID                               A0003200                       000000000000000
VF_ELOID3 0Object ID                               A0003200                       000000000000000
VF_ELOID4 0Object ID                               A0003200                       000000000000000
VF_ELOID5 0Object ID                               A0003200                       000000000000000
VF_ELOK   0OK button (Mock Up)                     A0002500                       000000000000000
VF_ELOOVR 0Other overrides                         A0015000                       000000000000000
VF_ELOPER 0VLF Operational web component           A0000100                       000000000000000
VF_ELOVRN 0NL override name                        A0025600                       000000000000000
VF_ELPART 0 Partition                              A0000300                       000000000000000
VF_ELPASW 0Password                                A0003200                       000000000000000
VF_ELPASZ 0Password (Encrypted)                    A0006400                       000000000000000
VF_ELPOR1 0Telnet Port                             P0000500                       000000000000000
VF_ELPORT 0Telnet Port                             A0000600                       000000000000000
VF_ELPREL 0Preceding Label / Content               A0025500                       000000000000000
VF_ELPTN  0Partition                               A0000300                       000000000000000
VF_ELPTYE 0Property is Encrypted                   A0000100                       000000000000000
VF_ELPTYI 0Property Instance                       P0000700                       000000000000000
VF_ELPTYL 0Property Language                       A0000400                       000000000000000
VF_ELPTYN 0Property Name                           A0003200                       000000000000000
VF_ELPTYT 0Property Type                           A0000100                       000000000000000
VF_ELPUVA 1Unicode property Value                  90409600                       000000000000000
VF_ELQFIL 0Standard fully qualified file name      A0025500                       000000000000000
VF_ELRETC 0Return Code                             A0000200                       000000000000000
VF_ELRETN 0Standard numeric return code            S0000200                       000000000000000
VF_ELRGRP 0Grouping                                A0002000                       000000000000000
VF_ELRRCC 0At Row / Column                         A0001000                       000000000000000
VF_ELSEQ1 0Object sequence number                  P0000700                       000000000000000
VF_ELSEQ2 0Object sequence number                  P0000700                       000000000000000
VF_ELSESS 0Session Id                              S0001500                       000000000000000
VF_ELSMAS 0Search button                           A0002500                       000000000000000
VF_ELSNAP 0Snap in Component Name                  A0001000                       000000000000000
VF_ELSPAC 0Space Name                              A0025600                       000000000000000
VF_ELSRTP 0Server Type (AS/400 or OTHER)           A0001000                       000000000000000
VF_ELSRVN 0Server name                             A0002000                       000000000000000
VF_ELST_1 1Sub List 1                              90200000                       000000000000010VF_ELSTP1U
VF_ELSTAT 0Standard Char 1 State Flag              A0000100                       000000000000000
VF_ELSTEX 1Executions                              I0000400                       000000000000000
VF_ELSTME 1Mean                                    I0000400                       000000000000000
VF_ELSTMI 1Minimum                                 I0000400                       000000000000000
VF_ELSTMP 0Last Change Stamp                       A0002600                       000000000000000
VF_ELSTMX 1Maximum                                 I0000400                       000000000000000
VF_ELSTNA 0Routine Name                            A0025600                       000000000000000
VF_ELSTP1 1Sub List 1                              10200000                       000000000000000
VF_ELSTP2 1SubType 2                               10200000                       000000000000000
VF_ELSTTA 1Attributable                            I0000400                       000000000000000
VF_ELSTTT 1Total                                   I0000400                       000000000000000
VF_ELSUBT 0Business Object SubType                 A0000500                       000000000000000
VF_ELSVAV 0Alpha Value                             A0025600                       000000000000000
VF_ELSVDS 0System Variable or Property Description A0004800                       000000000000000
VF_ELSVNM 0System Variable or Property Name        A0003200                       000000000000000
VF_ELSVNV 0Numeric Value                           S0003009                       000000000000000
VF_ELSXML 0XML String                              A0025600                       000000000000000
VF_ELSYMN 0Image Name                              A0005000                       000000000000012VF_ELSYMNAME
VF_ELTOPI 0Topic Id                                A0010000                       000000000000000
VF_ELTOPL 0Topic ID long. In he003.dat vlf str id  A0022400                       000000000000000
VF_ELTRCC 0Trace Mode counter                      S0000400                       000000000000000
VF_ELTRCE 1Trace Event Text                        90204800                       000000000000000
VF_ELTRCM 0Trace Mode On (Y/N)                     A0000100                       000000000000000
VF_ELTRCN 1Trace Component Name                    10025600                       000000000000000
VF_ELTRCS 0Trace Source (Client / Server)          A0000100                       000000000000000
VF_ELTRCT 1Trace Time                              Z0002600                       000000000000000
VF_ELTTCS 0Client to Server translation table      A0001000                       000000000000000
VF_ELTTSC 0Server to Client translation table      A0001000                       000000000000000
VF_ELTX_1 1Text                                    90013200                       000000000000010VF_ELTXTAU
VF_ELTX_2 1Long Text                               80025600                       000000000000010VF_ELTXTLU
VF_ELTXTA 0Standard Long Text                      A0013200                       000000000000000
VF_ELTXTB 0Standard Long Text                      A0020000                       000000000000000
VF_ELTXTL 0Standard Long Text                      A0025500                       000000000000000
VF_ELTXTM 0Standard medium Text                    A0005000                       000000000000000
VF_ELTXTS 0Standard Short Text                     A0002000                       000000000000000
VF_ELTXTX 1Full length text string                 16553500                       000000000000000
VF_ELTYP  0Type                                    A0001000                       000000000000000
VF_ELTYPE 0Type (A/N)                              A0000100                       000000000000000
VF_ELUA_1 1Original Value                          80025600                       000000000000010VF_ELUAVLO
VF_ELUADM 0User is an administrator                A0000500                       000000000000000
VF_ELUAVL 1XML - Alpha Value Unicode               80025600                       000000000000000
VF_ELUC   0Is Uppercase only - True/False          A0000500                       000000000000000
VF_ELUCA1 1Additional Column 1                     80010000                       000000000000000
VF_ELUCA2 1Additional Column 2                     80010000                       000000000000000
VF_ELUCA3 1Additional Column 3                     80010000                       000000000000000
VF_ELUCA4 1Additional Column 4                     80010000                       000000000000000
VF_ELUCA5 1Additional Column 5                     80010000                       000000000000000
VF_ELUCA6 1Additional Column 6                     80010000                       000000000000000
VF_ELUCA7 1Additional Column 7                     80010000                       000000000000000
VF_ELUCA8 1Additional Column 8                     80010000                       000000000000000
VF_ELUCA9 1Additional Column 9                     80010000                       000000000000000
VF_ELUCAA 1Additional Column 10                    80010000                       000000000000000
VF_ELUCOA 1Unicode Alpha Instance Column           80010000                       000000000000000
VF_ELUIID 0Unique Object Instance Identifier       A0000700                       000000000000000
VF_ELUNVC 1Standard Unicode NVarChar               96553500                       000000000000000
VF_ELUPDC 1Update Counter                          I0000400                       000000000000000
VF_ELURL  0URL                                     A0025600                       000000000000000
VF_ELURLU 1URL (Unicode)                           80025600                       000000000000000
VF_ELURLX 1URL                                     10204800                       000000000000000
VF_ELUSER 0User profile                            A0001000                       000000000000000
VF_ELUSET 0User Set                                A0001000                       000000000000000
VF_ELUSEZ 0User Profile (Encrypted)                A0006400                       000000000000000
VF_ELUSR2 0User profile                            A0003200                       000000000000000
VF_ELUSRL 0Long User                               A0003200                       000000000000000
VF_ELUTXL 1Standard Long Unicode Text              80025500                       000000000000000
VF_ELUVI1 1Visual Identifier 1                     80003200                       000000000000000
VF_ELUVI2 1Visual Identifier 2                     80005000                       000000000000000
VF_ELVLCI 0Component Identifier                    A0001000                       000000000000000
VF_ELVLRI 0Routine Identifier                      A0002000                       000000000000000
VF_ELVSEQ 0Ramp FKEY sequence                      P0000200                       000000000000000
VF_ELVSNM 0Visual Style Name                       A0003200                       000000000000000
VF_ELWBL  0Web Button Layout (L, R, T, B, M)       A0000100                       000000000000000
VF_ELWIDP 0Column Width %                          P0000300                       000000000000000
VF_ELWPL  0Web Panel Layout (A, B, C or D)         A0000100                       000000000000000
VF_ELXA_1 1XML - Alpha Value Unicode               80409600                       000000000000010VF_ELXAVLU
VF_ELXA01 0Field Value                             A0025600                       000000000000000
VF_ELXA02 0Field Value                             A0025600                       000000000000000
VF_ELXA03 0Field Value                             A0025600                       000000000000000
VF_ELXA04 0Field Value                             A0025600                       000000000000000
VF_ELXA05 0Field Value                             A0025600                       000000000000000
VF_ELXA06 0Field Value                             A0025600                       000000000000000
VF_ELXA07 0Field Value                             A0025600                       000000000000000
VF_ELXA08 0Field Value                             A0025600                       000000000000000
VF_ELXA09 0Field Value                             A0025600                       000000000000000
VF_ELXA10 0Field Value                             A0025600                       000000000000000
VF_ELXA11 0Field Value                             A0025600                       000000000000000
VF_ELXA12 0Field Value                             A0025600                       000000000000000
VF_ELXA13 0Field Value                             A0025600                       000000000000000
VF_ELXA14 0Field Value                             A0025600                       000000000000000
VF_ELXA15 0Field Value                             A0025600                       000000000000000
VF_ELXA16 0Field Value                             A0025600                       000000000000000
VF_ELXA17 0Field Value                             A0025600                       000000000000000
VF_ELXA18 0Field Value                             A0025600                       000000000000000
VF_ELXA19 0Field Value                             A0025600                       000000000000000
VF_ELXA20 0Field Value                             A0025600                       000000000000000
VF_ELXA21 0Field Value                             A0025600                       000000000000000
VF_ELXA22 0Field Value                             A0025600                       000000000000000
VF_ELXA23 0Field Value                             A0025600                       000000000000000
VF_ELXA24 0Field Value                             A0025600                       000000000000000
VF_ELXA25 0Field Value                             A0025600                       000000000000000
VF_ELXA26 0Field Value                             A0025600                       000000000000000
VF_ELXA27 0Field Value                             A0025600                       000000000000000
VF_ELXA28 0Field Value                             A0025600                       000000000000000
VF_ELXA29 0Field Value                             A0025600                       000000000000000
VF_ELXA30 0Field Value                             A0025600                       000000000000000
VF_ELXAK1 0Alpha Key 1                             A0003200                       000000000000000
VF_ELXAK2 0Alpha Key 2                             A0003200                       000000000000000
VF_ELXAK3 0Alpha Key 3                             A0003200                       000000000000000
VF_ELXAK4 0Alpha Key 4                             A0003200                       000000000000000
VF_ELXAK5 0Alpha Key 5                             A0003200                       000000000000000
VF_ELXAVL 0XML - Alpha Value                       A0025600                       000000000000000
VF_ELXCA1 0Additional Column 1                     A0010000                       000000000000000
VF_ELXCA2 0Additional Column2                      A0010000                       000000000000000
VF_ELXCA3 0Additional Column 3                     A0010000                       000000000000000
VF_ELXCA4 0Additional Column 4                     A0010000                       000000000000000
VF_ELXCA5 0Additional Column 5                     A0010000                       000000000000000
VF_ELXCA6 0Additional Column 6                     A0010000                       000000000000000
VF_ELXCA7 0Additional Column 7                     A0010000                       000000000000000
VF_ELXCA8 0Additional Column 8                     A0010000                       000000000000000
VF_ELXCA9 0Additional Coumn 9                      A0010000                       000000000000000
VF_ELXCAA 0Additional Column 10                    A0010000                       000000000000000
VF_ELXCD1 0Additional Date Column 1                A0001900                       000000000000000
VF_ELXCD2 0Additional Date Column 2                A0001900                       000000000000000
VF_ELXCD3 0Additional Date Column 3                A0001900                       000000000000000
VF_ELXCD4 0Additional Date Column 4                A0001900                       000000000000000
VF_ELXCD5 0Additional Date Column 5                A0001900                       000000000000000
VF_ELXCN1 0Additional Column 1                     S0003009                       000000000000000
VF_ELXCN2 0Additional Column 2                     S0003009                       000000000000000
VF_ELXCN3 0Additional Column 3                     S0003009                       000000000000000
VF_ELXCN4 0Additional Column 4                     S0003009                       000000000000000
VF_ELXCN5 0Additional Column 5                     S0003009                       000000000000000
VF_ELXCN6 0Additional Column 6                     S0003009                       000000000000000
VF_ELXCN7 0Additional Column 7                     S0003009                       000000000000000
VF_ELXCN8 0Additional Column 8                     S0003009                       000000000000000
VF_ELXCN9 0Additional Column 9                     S0003009                       000000000000000
VF_ELXCNA 0Additional Column 10                    S0003009                       000000000000000
VF_ELXCOA 0Alphanumeric Instance Column            A0010000                       000000000000000
VF_ELXCOD 0Date Instance list Column               A0001900                       000000000000000
VF_ELXCOI 0Instance Column Identifier              A0002000                       000000000000000
VF_ELXCON 0Numeric Instance Column                 S0003009                       000000000000000
VF_ELXCOT 0Instance Column Type                    A0000100                       000000000000000
VF_ELXCV1 0Column 1                                A0003200                       000000000000000
VF_ELXCV2 0Column 2                                A0003200                       000000000000000
VF_ELXCV3 0Column 3                                A0003200                       000000000000000
VF_ELXCV4 0Columnn 4                               A0003200                       000000000000000
VF_ELXCV5 0Column 5                                A0003200                       000000000000000
VF_ELXCV6 0Column 6                                A0003200                       000000000000000
VF_ELXCV7 0Column 7                                A0003200                       000000000000000
VF_ELXCV8 0Column 8                                A0003200                       000000000000000
VF_ELXCV9 0Column 9                                A0003200                       000000000000000
VF_ELXCVA 0Coumn 10                                A0003200                       000000000000000
VF_ELXDLT 0Deleted                                 A0000100                       000000000000000
VF_ELXFUN 0XML - Function Name                     A0000700                       000000000000000
VF_ELXHST 0XML - Host URL                          A0025600                       000000000000000
VF_ELXIED 0Byte 3 - Execute Default Command        A0000100                       000000000000000
VF_ELXINS 0Instance Number                         P0000700                       000000000000000
VF_ELXIS1 0Byte 4 - Spare Field 1                  A0000100                       000000000000000
VF_ELXIS2 0Byte 5 - Spare Field 2                  A0000100                       000000000000000
VF_ELXIS3 0Byte 4 - Spare Field 3                  A0000100                       000000000000000
VF_ELXIS4 0Byte 5 - Spare Field 4                  A0000100                       000000000000000
VF_ELXISC 0Byte 2 - Set as Current                 A0000100                       000000000000000
VF_ELXISI 0Byte 1 - Selected Instance              A0000100                       000000000000000
VF_ELXIST 0Intstance Status                        A0000500                       000000000000000
VF_ELXLON 0Log On Time                             S0001400                       000000000000000
VF_ELXMSG 0XML - Message Text                      A0013200                       000000000000000
VF_ELXN01 0Field Name                              A0010800                       000000000000000
VF_ELXN02 0Field Name                              A0010800                       000000000000000
VF_ELXN03 0Field Name                              A0010800                       000000000000000
VF_ELXN04 0Field Name                              A0010800                       000000000000000
VF_ELXN05 0Field Name                              A0010800                       000000000000000
VF_ELXN06 0Field Name                              A0010800                       000000000000000
VF_ELXN07 0Field Name                              A0010800                       000000000000000
VF_ELXN08 0Field Name                              A0010800                       000000000000000
VF_ELXN09 0Field Name                              A0010800                       000000000000000
VF_ELXN10 0Field Name                              A0010800                       000000000000000
VF_ELXNDC 0XML - Decimal Portion                   S0000909                       000000000000000
VF_ELXNDG 0XML - Decimal Portion                   S0002100                       000000000000000
VF_ELXNDP 0XML - Decimal                           A0000100                       000000000000000
VF_ELXNK1 0Numeric Key 1                           S0001500                       000000000000000
VF_ELXNK2 0Numeric Key 2                           S0001500                       000000000000000
VF_ELXNK3 0Numeric Key 3                           S0001500                       000000000000000
VF_ELXNK4 0Numeric Key 4                           S0001500                       000000000000000
VF_ELXNK5 0Numeric Key 5                           S0001500                       000000000000000
VF_ELXNM1 0XML - Symbolic name part 1              A0003200                       000000000000000
VF_ELXNM2 0XML - Symbolic Name part 2              A0003200                       000000000000000
VF_ELXNM3 0XML - Symbolic Name part 3              A0003200                       000000000000000
VF_ELXNMC 0XML - Composite Name                    A0010800                       000000000000000
VF_ELXNMI 0XML - Instance Number                   S0000700                       000000000000000
VF_ELXNMT 0XML - Field Type                        A0000100                       000000000000000
VF_ELXNSV 0XML - Sign                              A0000100                       000000000000000
VF_ELXNVL 0XML - Numeric Value                     S0003009                       000000000000000
VF_ELXOBJ 0Object Type Unique Id                   A0003200                       000000000000000
VF_ELXOPR 0XML - Requested Operation               A0001000                       000000000000000
VF_ELXSEL 0Selected Flag                           A0000500                       000000000000000
VF_ELXTOF 0Total Fields                            S0000700                       000000000000000
VF_ELXU01 1Unicode Field Value                     80409600                       000000000000000
VF_ELXU02 1Unicode Field Value                     80409600                       000000000000000
VF_ELXU03 1Unicode Field Value                     80409600                       000000000000000
